username,tweet
BappyRayhan8,"Happy_Sparkling_33rd_Birthday To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely English Young Singer, Actress &amp; Model- The Sweetie @JossStone.....#Joscelyn_Eve_Stoker !!!!!!!!!"
rhey_seavey,HAPPY 33rd BIRTHDAY @brendonurie 
jullie_urie,@brendonurie HAPPY 33rd BIRTHDAY DADDY 
sheenaclarise,Birthday TikTok from the celebrants! Thanks Dad @paulozags for participating. Lol! Happy 33rd birthday to me and 8th month birthday to our litol dancer! We Love you! #WeWuvWiver… https://www.instagram.com/p/B-2Iv-JH2LQK4J9GffNSjKg0GJw_wXNaI685pQ0/?igshid=17a4jy4t0lwxt
JAndiBold1,"Is today your birthday Michael? If so, Happy 33rd! "
PromipoolCOM,Happy 33rd Birthday to the handsome Will Tudor! Find out what he's been up to since 'Game of Thrones' here... https://www.promipool.com/celebrities/game-of-thrones-this-is-will-tudor-today?utm_campaign=PPAR_200408_GameOfThronesThisIsWillTudorToday&amp;utm_medium=Social&amp;utm_source=Facebook+Promipool.com&amp;utm_content=Teaser
SnowMonster1,Happy 33rd Birthday to my smelly bear!!! I'm so thankful that I could find someone as nerdy and dorky as myself to share my life with. I'm sorry we can't have a real party but hopefully this helps pass the quarantine time a little easier 
cubbygirlforeve,@DanielleLawrie5 Happy 33rd Birthday . I hope it’s a good one &amp; your birthday wishes all come true . Stay strong &amp; keep grinding during this quarantine time . I’m glad you aren’t giving up on the Olympics . You’re going to do great . These are some of my favorite pictures of you 
ninny0410,Tell Me What We're Gonna Do Now https://youtu.be/Kwynr6vCcgk via @YouTube Happy 33rd Birthday Joss Stone!
FamousBirthdays,Happy 33rd Birthday to @MichellePhan!
