username,tweet
itshakeeljan1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Mobeen30082255,"67th Happy birthday to our great leader Mr, Imran Khan."
RabiaZakir4,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #HappyBirthdayImranKhan #HappyBirthdayKhanSahb
IamJK45,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Fizakhan__7,As slaam o alekum Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! Happy birthday my respected #HappyBirthdayKhanSahb
Hassan_R_K_pti,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
SardarH01566575,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
_u_z_a_i_r_143_,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #HappyBirthdayKhanSahb 
SamraaAniss,Wishing Prime Minister IMRAN KHAN a very happy birthday 67th Birthday May Allah shower him with health &amp; stamina to achieve whatever he envisions for PAKISTAN #happybirthdaykhansahab We love youu 
_u_z_a_i_r_143_,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #HappyBirthdayKhanSahb 
AhRao4,#Respected Prime Minister Imran Khan a very Happy 67th birthday! May Allah shower him with health &amp; stamina to Achieve Whatever #He envisions for Pakistan! #PMIK #HappyBirthdayKhanSahab 
PTIOfficialMWI,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayImranKhan
BalouchAnila,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
sajawal_asghar,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab WE LOVE YOU 
fhm4all,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah give u many more #HappyBirthdayKhanSahb
HamzaAh79155721,Wish prime minister @ImranKhanPTI A very Happy 67th birthday! May Allah shOwer him with health &amp; stamina to Achieve whatever he envisions for Pakistan! #HappyBirthdykhansahab
dynatani,عرش والے ہمارے لیڈر سلامت رکھنا وہ فرش کے سارے فرعونوں سے الجھ بیٹھا ہے.! #67th #Birthday #Happy #Birthday #Khan #Sab @ImranKhanPTI
Rehanansari799,ہزاروں سال نرگس اپنی بے نوری پہ روتی ہے بڑی مشکل سے ہوتا ہے چمن میں دیدہ ور پیدا Happy 67th Birthday My Leader #HappyBirthdayImranKhan
manioffically,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Unique_Sizzi,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! 
26Zubi,Happy 67th Birthday the Great Leader of Pakistan and Muslims too. #HappyBirthdayKhanSahb
KaniizeZahara,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! We love you KHAN #HappyBirthdayImranKhan 
hamza_tarrar,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab WE LOVE YOU 
umermarwan786,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah protect you from evil eyes Ameen #HappyBirthdayKhanSahab @ImranKhanPTI
ShahabK81611878,Wishing Prime Minister #ImranKhan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayPM Love u so much #PMIK
ChPothi,Happy 67th birthday to prime minister of Pakistan imran khan
KashafK46364739,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab WE LOVE YOU @ImranKhanPTI 
aamirkhanchanna,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb @ImranKhanPTI @PTIofficial
701Ihsan,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab
page3magazine3,Happy Birthday! Our Beloved Imran Khan #5thOctober 67th's #Birthday #67yearsyoung #PrimeMinister #ImranKhan #Pakistan #Page3Magazine #Page3Celebrities
SaithSaqib4,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab 
AliHaiderWahla2,Wishing prime minister Imran khan a very Happy 67th Birthday!May Allah shower him with health and stamina to achieve whatever he envisions for pakistan. Happy Birth day Imran khan 
maliksajidbazmi,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
jh_mughal,Wishing PM @ImranKhanPTI a very Happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayImranKhan #HappyBirthdayKhanSahab
Daniyal1412,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
iam_shafaqat,Wishing PMIK a very happy 67th birthday! May Allah shower his countless blessings on him &amp; give health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #شان_پاکستان_سالگرہ_مبارک
BiigraN,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #HappyBirthdayKhanSahb
HassanM61878563,Wishing Prime Minister Imran Khan a very happy 67th Birthday.May Allah grant you success in all your goals 
SyedHas16449543,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayPMIK #HappyBithdayImranKhan #HappyBirthdayKhanSahb 
UmarGuj70903597,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health and stamina to achieve whateve rhe envisions for Pakistan and it's people. Ameen #HappyBirthdayKhanSahb #HappyBirthdayImranKhan
Aries_0831,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower blessings upon him &amp; give him sound health to achieve the dream of Pakistan &amp; Muslims in the current Era Around the globe. #HappyBirthdayKhanSahb #HappyBirthdayImranKhan
its_umair_bro,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
BilalHussainSi4,"ON THIS DAY: In 1952 in Lahore, PM Imran Khan was born. Former 1992 ICC Cricket World Cup winning captain, chairman of Pakistan Tehreek-e-Insaf & currently serving as the nation's 22nd Prime Minister, today marks his 67th birthday. Happy birthday Khan Saab #ImranKhan #Times"
s49LSRWOhQwHmGs,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb خان پوری قوم کا سلام
ShahzebNiazi4,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
FaizaKh13386244,Wishing #PMImranKhan a very happy 67th birthday .May Allah give you health and stamina to achieve whatever he envision for Pakistan...
BehzadFaheem,@ImranKhanPTI Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
FaroukAkram2,Happy birthday 67th birthday to you Sir Allah bless you and give you long life to live and look after Pakistan 
MKASHIFNIAZI1,Happy 67th Birthday to you PM Imran Khan .. Our Great leader n national hero may you live long Ameen.. Allah Apko Kamiyab kry... 
umarzaib01,سالگرہ مبارک ہو کپتان! Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
SajadISF,Wishing Prime Minister My Leader @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb 
RanaIbrarPTI,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
SaeedKh24956491,Wishing Prime Minister @ImranKhan A verY HAPPY 67th BIRTHDAY! May ALLAH shower him with health and stamina to achieve whatever he envision for PAKISTAN! 
Itz_Jaynee,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab 
mr_yasin70,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #happybirthdaykhansahb @Mardan https://www.instagram.com/p/B3OncDgAUZs/?igshid=14iw4byuxib1x
BilalBhattioff1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
humna_arif,HAPPY 67th BIRTHDAY LEADER #HappyBirthdayImranKhan #شان_پاکستان_سالگرہ_مبارک @ImranKhanPTI
anasofficial42,Jeeyo Hazaro Saal #GreatLeader #PMImranKhan Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayImranKhan 
Jatt16817838,Wishing our Prime Minister @ImranKhanPTI a very Happy 67th Birthday... May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan and Muslim Ummah. Ameen #HBDPmImranKhan #شان_پاکستان_سالگرہ_مبارک #HappyBirthdayKhanSahb
Drsarwatsaba,Wishing Prime Minister #ImranKhan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for #Pakistan! #HappyBirthdayKhanSahb
bunjano,Wish you happy 67th Birthday Imran Khan @ImranKhanPTI
AngrySuleman,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahah WE LOVE YOU 
KhanSooz,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdaypmKhanSahb
AfridiRehman1,Wishing Prime Minister Imran Khan a very Happy 67th Birthday. May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan. #HappyBirthdayKhanSahb
AsadKhanbzu4,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower blessings upon him &amp; give him sound health to achieve the dream of Naya Pakistan. #HappyBirthdayKhanSahb
farrykhan089,Wishing Prime Minister #_Imran_Khan a very happy 67th birthday! May Allah shower him with healthy long life &amp; stamina to achieve whatever he envisions for Pakistan! #_Happy_Birthday_Khan_Saab @ImranKhanPTI
FaizanM04014095,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
AbdulAzizSane,"@ImranKhanPTI Wishing Prime Minister Imran Khan a very happy 67th birthday! Ya Allah shower your blessing of wisdom, guidance, barakha, health &amp; stamina to achieve whatever he envisions for Pakistan! Ya protect my leader IK from every shitan and evil eyes including Fuzla diesel."
AnjumNawab,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan!
AkbarAyubKhanO1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSaheb #Minister_CnW_KP @PTIKPOfficial @IKTodayPk @IMMahmoodKhan @ImranKhanPTI
Bilalabbassii,سالگرہ مبارک ہو کپتان! Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Uxairofficial,I am Wishing My Prime Minister @ImranKhanPTI very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
khalidabbasi07,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab 
SQSanaullah,Wishing Prime Minister Imran Khan a very happy 67th birthday ! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan!
Asadi9465,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb @ImranKhanPTI
aahmadmansoor,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
hameed_zaryab,Wishing Prime Minister Imran Khan a very happy 67th birthday! #HappyBirthdayKhanSahb
Rana_Toshii,Wishing @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
arifntc786,"@ImranKhanPTI ""67th Happy Birthday"" May Allah bless you and your family &amp; live you long life, Aameen."
MianKashifImran,Wishing Prime Minister Imran Khan a very happy 67th birthday. May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan. #HappyBirthdayKhanSahb
Mohamma99347434,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab WE LOVE YOU 
ShahZad06750417,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab WE LOVE YOU 
PTIOfficialBWP,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
AhmedRa49042552,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #شان_پاکستان_سالگره_مبارک WE LOVE YOU @ImranKhanPTI
RisalKhan16, Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb #HappyBirthdayImranKhan @ImranKhanPTI #PMImranKhan
muazanjum415,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Ansarsh42063316,Happy birthday imran Khan. Allah give you a long lives. #67th_birthday. #HappyBirthdayKhanSahb
Mianzohaibwatto,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
HassiiiK,Wishing Prime Minister Imran Khan a very happy #67th_birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb #SuperFanOfPMIK
chAmanullah710,"Happy Birthday @ImranKhanPTI, may ALLAH give you more strength and power to fight against mafia and help you to make this country a gr8 Islami riasat. #67th #captain"
kianov5,"Happy 67th birthday, nanay Yolly! Wishing you great health and much more birthdays to come. We love you very much! #EnaboreFamily #fambam @Townsville Subd.Sto.Tomas Batangas https://www.instagram.com/p/B3Oi-yBnxut/?igshid=j4uzeh2y2qz6"
FarhatKhattak9,Happy 67th Birthday #PMImranKhan ........May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan!...................Regard: Farhat khattak @ImranKhanPTI @PMImrankhan1992 @MoIB_Official @PTIofficial
RaheelK37592742,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
sofia94_Noor,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! Ameen. #HappyBirthdayKhanSahb
SalmanK81723340,@ImranKhanPTI Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Waliullah_dahri,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayMurshid #HappyBirthdayKhanSahb
ReenuAnjum,@ImranKhanPTI Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
ReenuAnjum,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
umairbhatti55,Wishing Prime Minister Imran Khan a very happy 67th birthday ! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
VirkJahanzaib,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahah WE LOVE YOU 
UsmanAl91584737,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahah WE LOVE YOU 
umairbhatti55,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Dr_AbeeraCh,Happy 67th birthday to the prime minister of #Pakistan @ImranKhanPTI
alirizvi_1,"ON THIS DAY: In 1952 in Lahore, PM Imran Khan was born. Former 1992 ICC Cricket World Cup winning captain, chairman of Pakistan Tehreek-e-Insaf & currently serving as the nation's 22nd Prime Minister, today marks his 67th birthday. Happy birthday @ImranKhanPTI "
waqas_ali_khan1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
saddamserong,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
DuraniIftikhar,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower his blessing with Health and Happiness #HappyBirthdayKhanSahb
civilianofkhi,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb 
NumanAlamm,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb #HappyBirthdayImranKhan
Down_To_Earthhh,Wishing Prime Minister Imran Khan a very happy 67th birthday! @ImranKhanPTI #HappyBirthdayKhanSahb
syednabeell786,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahah WE LOVE YOU @ImranKhanPTI #HappyBirthdayIK #PrimeMinisterImranKhan 
Shabnam_Fazal_,You have proved that age is just a number . Happy 67th birthday PMIK #HappyBirthdayKhanSahb #HappyBirthdayKhanSahb
oyeFitny,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower blessings upon him &amp; give him sound health to achieve the dream of Naya Pakistan. #HappyBirthdayKhanSahb
_Muhammd_junaid,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan .You are an inspiration. Thank you for your brave and fearless leadership #HappyBirthdayImranKhan 
sa_afrid,#HappyBirthdayKhanSahb Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan 
alihashmi903,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayImranKhan #HappyBirthdayKhanSahb
zidie_malix,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
annie_asifkhan,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
MeinPakistan14,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahab
MALIKAWAN385,@ImranKhanPTI Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
PtiNorthPunjab,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayImranKhan
ChJawadKhalid1,You are the best leader anyone could ask for. I am very proud of you and your achievements.Wishing Prime Minister Imran Khan a very happy 67th birthday! #HappyBirthdayKhanSahb
qnaeem28,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
junaid1443,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhan
RanaAhsanKamal1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb https://twitter.com/ZulqurnainMK/status/1180204562294218755/photo/1
KhuramAnsari10,Wishing Prime Minister Imran Khan a very happy 67th birthday! #HappyBirthdayKhanSahah WE LOVE YOU 
TheRizwannoor,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayPMIK #HappyBithdayImranKhan #HappyBirthdayKhanSahb 
Parichkhail1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
kaptan_ki_cheti,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayPMIK #HappyBithdayImranKhan #HappyBirthdayKhanSahb 
AzharAb13244755,Wishing our Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan #HappyBirthdayKhanSahb
MuhammadBadar1,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb #Copied https://www.facebook.com/100000974502415/posts/3017174241658363/
NadeemS55725337,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; wealth to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
Shere007,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
shkl77,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
imranak69229063,Wishing Prime Minister Imran Khan a very happy 67th birthday! May ALLAH shower him with health and stamina to achieve whatever envisions for Pakistan and it's people Ameen #HappyBirthdayKhanSahb #HappyBirthdayImranKhan @AyeshaaImranist @ImranKhanPTI
MNomanAnsari01,"Wishing My Leader @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health, Courage &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb"
EngrAsadullahS2,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! @ImranKhanPTI #HappyBirthdayKhanSahb #HappyBirthdayImranKhan
SalmanC64822582,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
daim_shahzaib,Wishing you a very 67th Happy Birthday our beloved Prime Minister @ImranKhanPTI . May you live long and May Allah bring you a lot of happiness in your life. #HappyBirthdayKhanSahb
EngrAsadullahS2,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb #HappyBirthdayImranKhan
Hafeez00001,Wishing Prime Minister Imran Khan a very happy 67th birthday.May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan 
TayyabK59851284,سالگرہ مبارک ہو کپتان! Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb @ImranKhanPTI @PTIOfficialISB @hijabza72928322 @maryam_chowdhry
KiranQureshi94,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
GhouseShareef_7,Wishing Prime Minister Imran khan a very Happy 67th Birthday May you live long and may you lead the Whole Muslim World #HappyBirthdayKhanSahb #PrimeMinisterImranKhan
shahjahan46,Happy 67th birthday to our beloved PM @ImranKhanPTI
FDKKHAN2,Wishing Prime Minister @ImranKhanPTI a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSabWE LOVE YOU 
SadiaKhpti,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! WE LOVE YOU #HappyBirthdayKhanSahb
Eman007__,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
ViRgoGirL_T,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! WE LOVE YOU @ImranKhanPTI #HappyBirthdayKhanSahb
Juni267,"Wishing PM @ImranKhanPTI a very happy 67th birthday. In an era of c0mplete despair, Almighty Allah made him a ray of h0pe f0r the entire country!!! May Almighty Allah grant him health &amp; stamina to achieve whatever he envisions f0r Pakistan #HappyBirthdayKhanSahb"
rananaveed7,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahb
MalikAl25875451,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health...Great leader @ImranKhanPTI #HappyBirthdayKhanSahb 
shabzkhan90,Wishing Prime Minister @ImranKhanPTI a very Happy 67th birthday! May Allah Shower his with health &amp; stamina to achieve whatever his envision for Pakistan #HappyBirthdayKhanSahb #PakistanRisingAgain #HappyBirthdayImranKhan
Sajid65000,Wishing Prime Minister Imran Khan a very happy 67th birthday! May Allah shower him with health &amp; stamina to achieve whatever he envisions for Pakistan! #HappyBirthdayKhanSahah WE LOVE YOU 
